Date,Market,Brand,Store_ID,store,Channel,Sales,sales_LY,transactions,transactions_LY,budget,budget_LY,Average_Check,Average_Check_LY,Average_Check_Variance,Transactions_Variance,Sales_Variance,Home_Delivery_Channel_Aggregators_Sales,Home_Delivery_Channel_Americana_Assets_App_Sales,Home_Delivery_Channel_Americana_Assets_Web_Sales,Home_Delivery_Channel_Call_Center_Sales,Transactions_1,Home_Delivery_Channel_Aggregators_Transactions,Home_Delivery_Channel_Americana_Assets_App_Transactions,Home_Delivery_Channel_Americana_Assets_Web_Transactions,Home_Delivery_Channel_Call_Center_Transactions,Digital_Channel_App_HD_sales,Digital_Channel_App_Pickup_sales,Digital_Channel_Careem_sales,Digital_Channel_Chefz_sales,Digital_Channel_Chocofood_sales,Digital_Channel_ContactCenter_sales,Digital_Channel_Deliveroo_sales,Digital_Channel_Eat_easily_sales,Digital_Channel_Elmenus_sales,Digital_Channel_HungerStation_sales,Digital_Channel_Jahez_sales,Digital_Channel_Keeta_sales,Digital_Channel_Kiosk_sales,Digital_Channel_Mrsool_sales,Digital_Channel_Ninja_sales,Digital_Channel_Noon_sales,Digital_Channel_Others_sales,Digital_Channel_RAFEEQ_sales,Digital_Channel_Snoonu_sales,Digital_Channel_Talabat_sales,Digital_Channel_TMDONE_sales,Digital_Channel_ToYou_sales,Digital_Channel_Web_sales,Digital_Channel_Wolt_sales,Digital_Channel_Yandex_sales,Digital_Channel_Zomato_sales,Digital_Channel_App_HD_Transactions,Digital_Channel_App_Pickup_Transactions,Digital_Channel_Careem_Transactions,Digital_Channel_Chefz_Transactions,Digital_Channel_Chocofood_Transactions,Digital_Channel_ContactCenter_Transactions,Digital_Channel_Deliveroo_Transactions,Digital_Channel_EatEasily_Transactions,Digital_Channel_Elmenus_Transactions,Digital_Channel_HungerStation_Transactions,Digital_Channel_Jahez_Transactions,Digital_Channel_Keeta_Transactions,Digital_Channel_Kiosk_Transactions,Digital_Channel_Mrsool_Transactions,Digital_Channel_Ninja_Transactions,Digital_Channel_Noon_Transactions,Digital_Channel_Others_Transactions,Digital_Channel_RAFEEQ_Transactions,Digital_Channel_Snoonu_Transactions,Digital_Channel_Talabat_Transactions,Digital_Channel_TMDONE_Transactions,Digital_Channel_ToYou_Transactions,Digital_Channel_Web_Transactions,Digital_Channel_Wolt_Transactions,Digital_Channel_Yandex_Transactions,Digital_Channel_Zomato_Transactions,month_index,month_date,Event_Index,Sales_z,Sales_LY_z,Transactions_z,Transactions_LY_z,Average_Check_z,Average_Check_LY_z,Budget_z,Budget_LY_z,Sales_std,Sales_LY_std,Transactions_std,Transactions_LY_std,Average_Check_std,Average_Check_LY_std,Sales_std_1,Sales_LY_std_1,Transactions_std_1,Transactions_LY_std_1,Average_Check_std_1,Average_Check_LY_std_1,Budget_std,Budget_LY_std,Average_Check_Variance_z,Transactions_Variance_z,Sales_Variance_z,Sales_rolling_mean,Sales_LY_rolling_mean,Transactions_rolling_mean,Transactions_LY_rolling_mean,Average_Check_rolling_mean,Average_Check_LY_rolling_mean
2024-06-13,UAE,Peets Coffee,135100,CITY WALK,Dine In,804.86,,80,,1641.88,,10.06,,,,,0.0,0.0,0.0,0.0,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.331525151153296,,-1.0465115375725704,,-2.0070462870030226,,-0.10894089839718012,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,466.2071428571429,,48.857142857142854,,10.102857142857143,
2024-06-14,UAE,Peets Coffee,135100,CITY WALK,Take Out,385.79,,49,,929.23,,7.87,,,,,385.79,0.0,0.0,0.0,49,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.8710355950249702,,-0.7158659537490116,,-1.3094559896068356,,1.3866849118828368,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,417.9442857142857,,45.57142857142857,,9.791428571428572,
2024-06-14,UAE,Peets Coffee,135100,CITY WALK,HD,195.67000000000002,,14,,,,14.59666666666667,,,,,195.67000000000002,0.0,0.0,0.0,14,14,0,0,0,0.0,0.0,67.95,0.0,0.0,0.0,94.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,0.8966613258810239,,0.9198820834818328,,0.09847650355937614,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,402.23857142857145,,41.0,,10.928095238095239,
2024-06-14,UAE,Peets Coffee,135100,CITY WALK,Dine In,612.13,,53,,1758.15,,11.55,,,,,0.0,0.0,0.0,0.0,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.5387089044365345,,-1.4557677381819019,,-1.1910251815020272,,0.04741197926778899,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,469.42142857142863,,47.142857142857146,,10.64809523809524,
2024-06-15,UAE,Peets Coffee,135100,CITY WALK,HD,213.04,,13,,,,16.53,,,,,213.04,0.0,0.0,0.0,13,13,0,0,0,0.0,0.0,22.3,0.0,0.0,0.0,146.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,1.1405006974492327,,0.7163476448681007,,0.5077978551679221,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,407.00857142857143,,39.714285714285715,,11.580952380952382,
2024-06-15,UAE,Peets Coffee,135100,CITY WALK,Take Out,285.84,,36,,859.65,,7.94,,,,,285.84,0.0,0.0,0.0,36,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-1.0202525403594094,,-0.9175594886339732,,-1.271650023231118,,1.1286427237098724,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,418.61428571428576,,42.285714285714285,,11.005238095238097,
2024-06-15,UAE,Peets Coffee,135100,CITY WALK,Dine In,503.37,,37,,1626.51,,13.6,,,,,0.0,0.0,0.0,0.0,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.6556253419765385,,-1.6982899311355797,,-0.06831157997381314,,-0.12960954662725316,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,428.67142857142863,,40.285714285714285,,11.735238095238094,
2024-06-16,UAE,Peets Coffee,135100,CITY WALK,Take Out,351.03,,33,,877.46,,10.64,,,,,351.03,0.0,0.0,0.0,33,33,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.9229293521017595,,-0.9641041505305028,,0.18658010840369088,,1.1946923266325586,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,363.8385714285714,,33.57142857142857,,11.818095238095237,
2024-06-16,UAE,Peets Coffee,135100,CITY WALK,HD,238.58999999999997,,13,,,,20.206666666666667,,,,,238.58999999999997,0.0,0.0,0.0,13,13,0,0,0,0.0,0.0,24.64,0.0,0.0,0.0,119.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,1.4991705848164023,,0.7163476448681007,,1.2862141496924504,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,342.81,,28.428571428571427,,13.58047619047619,
2024-06-16,UAE,Peets Coffee,135100,CITY WALK,Dine In,804.62,,54,,1660.2,,14.9,,,,,0.0,0.0,0.0,0.0,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.3317831499121187,,-1.440610101122297,,0.6436531429465185,,-0.08430526823615643,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,429.80285714285714,,34.142857142857146,,13.623809523809525,
2024-06-17,UAE,Peets Coffee,135100,CITY WALK,Take Out,513.71,,54,,965.3,,9.51,,,,,513.71,0.0,0.0,0.0,54,54,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.680061791651469,,-0.6382915172547957,,-0.423716205947174,,1.5204529735011005,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,415.74285714285713,,34.285714285714285,,13.332380952380955,
2024-06-17,UAE,Peets Coffee,135100,CITY WALK,HD,161.81,,9,,,,16.572499999999998,,,,,161.81,0.0,0.0,0.0,9,9,0,0,0,0.0,0.0,13.48,0.0,0.0,0.0,114.62,16.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,0.42133598786723203,,-0.09779010958682752,,0.5167958676386265,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,408.4242857142857,,33.714285714285715,,13.338452380952381,
2024-06-17,UAE,Peets Coffee,135100,CITY WALK,Dine In,1442.49,,87,,1826.41,,16.58,,,,,0.0,0.0,0.0,0.0,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-0.6460761987017241,,-0.9404080781553364,,1.5637306310281762,,0.13920390693107954,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,573.66,,41.0,,14.572738095238096,
2024-06-18,UAE,Peets Coffee,135100,CITY WALK,HD,78.82999999999998,,6,,,,15.969999999999999,,,,,78.82999999999998,0.0,0.0,0.0,6,6,0,0,0,0.0,0.0,19.97,0.0,0.0,0.0,41.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,-0.74353396335499,,-0.7083934254280236,,0.3892358084951013,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,513.0114285714286,,36.57142857142857,,14.911309523809523,
2024-06-18,UAE,Peets Coffee,135100,CITY WALK,Take Out,378.88,,38,,975.85,,9.97,,,,,378.88,0.0,0.0,0.0,38,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.8813516439720535,,-0.8865297140362868,,-0.1752769983353172,,1.5595783699544608,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,516.99,,37.285714285714285,,14.815595238095238,
2024-06-18,UAE,Peets Coffee,135100,CITY WALK,Dine In,889.04,,71,,1846.37,,12.52,,,,,0.0,0.0,0.0,0.0,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.2410320864960913,,-1.1829302711090144,,-0.6597899651691653,,0.16604491009778422,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,609.9114285714286,,45.57142857142857,,13.7175,
2024-06-19,UAE,Peets Coffee,135100,CITY WALK,HD,179.45,,9,,,,19.795,,,,,179.45,0.0,0.0,0.0,9,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,121.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,0.6689656087344287,,-0.09779010958682752,,1.199056930858562,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,520.6014285714285,,39.142857142857146,,14.416785714285712,
2024-06-19,UAE,Peets Coffee,135100,CITY WALK,Take Out,360.63,,48,,848.18,,7.51,,,,,360.63,0.0,0.0,0.0,48,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.9085973593532791,,-0.7313808410478548,,-1.5038866738248102,,1.0861054443430442,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,498.7328571428571,,38.285714285714285,,14.13107142857143,
2024-06-19,UAE,Peets Coffee,135100,CITY WALK,Dine In,527.76,,41,,1604.81,,12.87,,,,,0.0,0.0,0.0,0.0,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.6294062181111404,,-1.6376593828971602,,-0.46810715515215323,,-0.1587903967634004,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,551.0114285714286,,42.857142857142854,,13.602142857142857,
2024-06-20,UAE,Peets Coffee,135100,CITY WALK,HD,282.93,,18,,,,16.216666666666665,,,,,282.93,0.0,0.0,0.0,18,18,0,0,0,0.0,0.0,74.95,0.0,0.0,0.0,114.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,2.121613747472384,,1.7340198379367608,,0.44145956714860535,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,385.36,,33.0,,13.550238095238097,
2024-06-20,UAE,Peets Coffee,135100,CITY WALK,Take Out,260.52,,36,,854.34,,7.24,,,,,260.52,0.0,0.0,0.0,36,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-1.0580531712335262,,-0.9175594886339732,,-1.6497096869882908,,1.1089502255897454,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,411.3157142857143,,37.285714285714285,,12.303095238095237,
2024-06-20,UAE,Peets Coffee,135100,CITY WALK,Dine In,680.37,,61,,1616.45,,11.15,,,,,0.0,0.0,0.0,0.0,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.4653512573444976,,-1.3345066417050628,,-1.4100912500928986,,-0.1431376273816144,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,454.38571428571424,,40.57142857142857,,12.471666666666666,
2024-06-21,UAE,Peets Coffee,135100,CITY WALK,Take Out,501.54,,55,,1026.29,,9.12,,,,,501.54,0.0,0.0,0.0,55,55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.6982305782919904,,-0.6227766299559525,,-0.6343494471833134,,1.7466385592537463,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,399.0285714285714,,38.285714285714285,,11.985952380952382,
2024-06-21,UAE,Peets Coffee,135100,CITY WALK,HD,223.02,,18,,,,18.42,,,,,223.02,0.0,0.0,0.0,18,18,0,0,0,0.0,0.0,30.34,0.0,0.0,0.0,116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,1.2805995419081118,,1.7340198379367608,,0.9079447626886906,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,405.2528571428571,,39.57142857142857,,11.78952380952381,
2024-06-21,UAE,Peets Coffee,135100,CITY WALK,Dine In,694.07,,57,,1941.8,,12.18,,,,,0.0,0.0,0.0,0.0,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.4506238281950121,,-1.3951371899434823,,-0.8459961234714057,,0.2943734137149513,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,452.88714285714286,,40.857142857142854,,12.456666666666665,
2024-06-22,UAE,Peets Coffee,135100,CITY WALK,Take Out,440.11,,47,,1073.75,,9.36,,,,,440.11,0.0,0.0,0.0,47,47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.7899404027231519,,-0.746895728346698,,-0.504728991037997,,1.9226472147681024,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,440.3657142857143,,41.714285714285715,,11.955238095238093,
2024-06-22,UAE,Peets Coffee,135100,CITY WALK,HD,147.3,,12,,,,12.965,,,,,147.3,0.0,0.0,0.0,12,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,119.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,0.2176451829475595,,0.5128132062543687,,-0.24697660266887167,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,420.99000000000007,,40.857142857142854,,11.490714285714287,
2024-06-22,UAE,Peets Coffee,135100,CITY WALK,Dine In,505.28,,37,,2031.59,,13.66,,,,,0.0,0.0,0.0,0.0,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.6535721018542382,,-1.6982899311355797,,-0.035451669685182194,,0.41511758577599517,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,455.95571428571435,,41.0,,12.407857142857141,
2024-06-23,UAE,Peets Coffee,135100,CITY WALK,HD,388.99,,21,,,,18.346666666666668,,,,,388.99,0.0,0.0,0.0,21,21,0,0,0,0.0,0.0,42.79,0.0,0.0,0.0,167.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2278571701958678,2024-06-01,1.227857170195868,3.6104798239562217,,2.344623153777957,,0.8924187803862974,,,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,69.74701413197343,,4.738495345648946,,3.1801756276703474,,,,,,,414.33000000000004,,35.285714285714285,,13.435952380952381,
2024-06-23,UAE,Peets Coffee,135100,CITY WALK,Take Out,362.31,,40,,966.82,,9.06,,,,,362.31,0.0,0.0,0.0,40,40,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0.834365261254433,2024-06-01,0.8343652612544331,-0.9060892606222952,,-0.8554999394386004,,-0.6667545612196418,,1.526089997445092,,147.38414693791643,,18.709924514015352,,1.296485553778737,,147.38414693791643,,18.709924514015352,,1.296485553778737,,146.94219033348813,,,,,394.44,,33.142857142857146,,13.427380952380952,
2024-06-23,UAE,Peets Coffee,135100,CITY WALK,Dine In,536.16,,42,,1829.28,,12.77,,,,,0.0,0.0,0.0,0.0,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0.9172556227325303,2024-06-01,0.9172556227325301,-1.6203762615523316,,-1.6225017458375552,,-0.5228736722998708,,0.14306330969102143,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,272.1822207503735,,16.95963886518588,,2.0958420624979506,,278.02336349446875,,,,,439.1742857142857,,36.57142857142857,,12.620238095238093,
